"ID",Name,Address,Featured image,Bing Maps URL,Latitude,Longitude,Rating,Rating Info,Category,Open Hours,Scraped At,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails
ypid:YN1598E4A6D767FDC5,Carbone New York,"181 Thompson St, New York, NY 10012",https://www.bing.com/th?id=OLC.JZv+QSYXwPgjZg480x360&pid=Local,https://www.bing.com/maps?cp=40.72801971435547%7E-74.00019836425781&lvl=17.0&q=Carbone%20New%20York%20%2C%20181%20Thompson%20St%2C%20New%20York%2C%20NY%2010012,40.72801971,-74.00019836,4,Yelp (2112),Italian restaurant,Closed · Opens 11:30,2026-08-26T07:03:55.505Z,https://www.carbonenewyork.com/,,"{""instagram"":""http://www.instagram.com/majorfoodgroup"",""facebook"":""https://www.facebook.com/carbonenewyork/"",""linkedin"":""https://www.linkedin.com/company/major-food-group"",""yelp"":""https://www.yelp.com/biz/carbone-new-york?start=10"",""twitter"":""https://twitter.com/nyccarbone""}",https://www.facebook.com/carbonenewyork/,http://www.instagram.com/majorfoodgroup,https://twitter.com/nyccarbone,"info@carbonenewyork.com,reservations@majorfood.com,events@majorfood.com,KarbonKorea@karbonkorea.com,reservations@carbonenewyork.com,info@majorfood.com"
ypid:YN5F7BCEC16EE11957,Le Marais,"150 W 46th St, New York, NY 10036",https://www.bing.com/th?id=OLC.khZL7SbMcw7g+Q480x360&pid=Local,https://www.bing.com/maps?cp=40.75801086425781%7E-73.98426818847656&lvl=17.0&q=Le%20Marais%20%2C%20150%20W%2046th%20St%2C%20New%20York%2C%20NY%2010036,40.75801086,-73.98426819,3,Yelp (389),French restaurant,Closed · Opens 11:30,2026-08-26T07:03:55.505Z,http://lemarais.net/,(212) 869-0900,"{""facebook"":""https://www.facebook.com/le.marais.brasserie/"",""instagram"":""https://www.instagram.com/lemarais_steak/?hl=en""}",https://www.facebook.com/le.marais.brasserie/,https://www.instagram.com/lemarais_steak/?hl=en,-- No Data --,info@lemarais.net
ypid:YNB839465ED51F16B6,El Coco,"202 8th Ave, New York, NY 10011",https://www.bing.com/th?id=OLC.nTJga5LBlZ3WCA480x360&pid=Local,https://www.bing.com/maps?cp=40.74351119995117%7E-73.99943542480469&lvl=17.0&q=El%20Coco%20%2C%20202%208th%20Ave%2C%20New%20York%2C%20NY%2010011,40.7435112,-73.99943542,3.5,Yelp (183),Mexican restaurant,Closed · Opens 12:00,2026-08-26T07:03:55.505Z,http://www.elcocony.com/,(646) 692-4123,"{""instagram"":""https://www.instagram.com/elcocotaqueria/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",-- No Data --,https://www.instagram.com/elcocotaqueria/,-- No Data --,info@elcocony.com
ypid:YNA296632EF25DDD57,Sei Less,"156 W 38th St, New York, NY 10018",https://www.bing.com/th?id=OLC.lsQG3kfCeAw3mA480x360&pid=Local,https://www.bing.com/maps?cp=40.753150939941406%7E-73.98847961425781&lvl=17.0&q=Sei%20Less%20%2C%20156%20W%2038th%20St%2C%20New%20York%2C%20NY%2010018,40.75315094,-73.98847961,4,Yelp (464),Asian fusion restaurant,Closed · Opens 12:00,2026-08-26T07:03:55.505Z,https://www.seiless.com/,(212) 586-2675,"{""facebook"":""https://www.facebook.com/seilessnyc/"",""instagram"":""https://www.instagram.com/seilessnyc/"",""youtube"":""https://www.youtube.com/@seilessnyc""}",https://www.facebook.com/seilessnyc/,https://www.instagram.com/seilessnyc/,-- No Data --,"info@seiless.com,ivi@seiless.com,events@seiless.com"
ypid:YN6A6F64A257FDD0D9,Limani,"45 Rockefeller Plaza, New York, NY 10111-1900",https://www.bing.com/th?id=OLC.uXBRkF3+AEpiXw480x360&pid=Local,https://www.bing.com/maps?cp=40.75950241088867%7E-73.97795867919922&lvl=17.0&q=Limani%20%2C%2045%20Rockefeller%20Plaza%2C%20New%20York%2C%20NY%2010111-1900,40.75950241,-73.97795868,4,Yelp (607),Mediterranean restaurant,Closed · Opens 12:00,2026-08-26T07:03:55.506Z,https://limani.com/,(212) 858-9200,-- No Data --,-- No Data --,-- No Data --,-- No Data --,"dcevents@limani.com,nidia@limani.com,seaport@limani.com,Lavinia@limani.com,jane@limani.com,Smith@limani.com,charlotte@limani.com,contact@limani.com,rudinabalajj@gmail.com,melissa@limani.com,info@limani.com.tr"
ypid:YN353514CEEA8D8C65,Salinas Restaurant,"136 9th Ave, New York, NY 10011",https://www.bing.com/th?id=OLC.7wFU5wYkfyxmlA480x360&pid=Local,https://www.bing.com/maps?cp=40.74367904663086%7E-74.00311279296875&lvl=17.0&q=Salinas%20Restaurant%20%2C%20136%209th%20Ave%2C%20New%20York%2C%20NY%2010011,40.74367905,-74.00311279,4,Yelp (1109),Spanish restaurant,Closed · Opens 17:30,2026-08-26T07:03:59.325Z,http://www.salinasnyc.com/,(212) 776-1990,"{""instagram"":""https://www.instagram.com/salinasnyc/reel/cjoj_reoyvq/"",""facebook"":""https://www.facebook.com/salinasnyc/"",""twitter"":""https://www.twitter.com/salinasnyc"",""yelp"":""https://www.yelp.com/biz/salinas-new-york?start=40""}",https://www.facebook.com/salinasnyc/,https://www.instagram.com/salinasnyc/reel/cjoj_reoyvq/,https://www.twitter.com/salinasnyc,"reservations@salinasnyc.com,events@salinasnyc.com"
ypid:YN7377F7D66A484F1,Cafeteria,"119 7th Ave, Chelsea, NY",https://www.bing.com/th?id=OLC.JzS4vgxNUVi5Ww480x360&pid=Local,https://www.bing.com/maps?cp=40.740535736083984%7E-73.9980239868164&lvl=17.0&q=Cafeteria%20%2C%20119%207th%20Ave%2C%20Chelsea%2C%20NY,40.74053574,-73.99802399,3.5,Yelp (3821),American restaurant,Closed · Opens 09:00,2026-08-26T07:03:59.325Z,http://www.cafeteriagroup.com/,(212) 414-1717,-- No Data --,-- No Data --,-- No Data --,-- No Data --,"Webgxx@cafeteriagroup.com,rxx@cafeteriagroup.com,Webexx@cafeteriagroup.com,gxx@cafeteriagroup.com,events@cafeteriagroup.com,Weblxx@cafeteriagroup.com,lxx@cafeteriagroup.com,jdoe@cafeteriagroup.com,careers@cafeteriagroup.com,jane@cafeteriagroup.com,jane.doe@cafeteriagroup.com,FLast@cafeteriagroup.com"
ypid:YN7FA83F0DDBF35F42,Ootoya Chelsea,"8 W 18th St, New York, NY 10011",https://www.bing.com/th?id=OLC.Cpbz5vJupY03yg480x360&pid=Local,https://www.bing.com/maps?cp=40.73876190185547%7E-73.99270629882812&lvl=17.0&q=Ootoya%20Chelsea%20%2C%208%20W%2018th%20St%2C%20New%20York%2C%20NY%2010011,40.7387619,-73.9927063,4,Yelp (1616),Japanese restaurant,Closed · Opens 11:30,2026-08-26T07:03:59.326Z,http://www.ootoya.us/,(212) 255-0018,"{""facebook"":""https://www.facebook.com/pages/ootoya-ny/435716963171121"",""twitter"":""https://twitter.com/ootoyany"",""instagram"":""https://www.instagram.com/ootoyanyc/"",""yelp"":""https://www.yelp.com/reservations/ootoya-greenwich-village-new-york?source=yelp_biz&date=2020-11-05&time=1900&covers=2""}",https://www.facebook.com/pages/ootoya-ny/435716963171121,https://www.instagram.com/ootoyanyc/,https://twitter.com/ootoyany,"chelsea@ootoya.us,corporate@ootoya.us,r***@ootoya.us,j_doe@ootoya.us,JohnSmith@ootoya.us,John.Smith@ootoya.us,accounting@ootoya.us,recuruit@ootoya.us,Eメールcorporate@ootoya.us,compras@informaticagys.com,timessquare@ootoya.us,cs@america-keitai.com,unionsquare@ootoya.us,recruit@ootoya.us,jane.doe@ootoya.us,rshimakura@ootoya.us"
ypid:YN7D8B4D7CCE039F96,Tavola Hells Kitchen,"488 9th Ave, New York, NY 10018",https://www.bing.com/th?id=OLC.9DEDPL0wlPcS+Q480x360&pid=Local,https://www.bing.com/maps?cp=40.755428314208984%7E-73.99453735351562&lvl=17.0&q=Tavola%20Hells%20Kitchen%20%2C%20488%209th%20Ave%2C%20New%20York%2C%20NY%2010018,40.75542831,-73.99453735,4,Yelp (1663),Italian restaurant,Closed · Opens 11:30,2026-08-26T07:03:59.326Z,https://tavolahellskitchen.com/,(212) 273-1181,"{""youtube"":""https://www.youtube.com/watch?v=bvqcfr7bcfc"",""instagram"":""https://www.instagram.com/tavolanyc/?hl=en"",""tiktok"":""https://www.tiktok.com/@tavolahellskitchen"",""facebook"":""https://www.facebook.com/profile.php?id=100063484031735"",""yelp"":""https://www.yelp.com/biz/tavola-new-york""}",https://www.facebook.com/profile.php?id=100063484031735,https://www.instagram.com/tavolanyc/?hl=en,-- No Data --,TAVOLANYC@GMAIL.COM
ypid:YN63E15BF66D0A33A5,Friend Of A Farmer,"77 Irving Pl, New York, NY 10003",https://www.bing.com/th?id=OLC.J/G4199OrhS8wA480x360&pid=Local,https://www.bing.com/maps?cp=40.736961364746094%7E-73.98681640625&lvl=17.0&q=Friend%20Of%20A%20Farmer%20%2C%2077%20Irving%20Pl%2C%20New%20York%2C%20NY%2010003,40.73696136,-73.98681641,3.5,Yelp (1580),American restaurant,Closed · Opens 09:00,2026-08-26T07:03:59.326Z,http://www.friendofafarmer.com/,(212) 477-2188,"{""instagram"":""https://www.instagram.com/p/c4orz8vvezy/"",""facebook"":""https://www.facebook.com/friendofafarmer/"",""twitter"":""https://x.com/friendofafarmer/status/1023694331306303488""}",https://www.facebook.com/friendofafarmer/,https://www.instagram.com/p/c4orz8vvezy/,https://x.com/friendofafarmer/status/1023694331306303488,"events@friendofafarmer.com,gramercy@friendofafarmer.com,uws@friendofafarmer.com,about@friendofafarmer.com,info@stueysbbq.com"
ypid:YN63CB65C818EE9B94,Boucherie Union Square,"225 Park Ave S, New York, NY 10003",https://www.bing.com/th?id=OLC.KQSZE8PFu7WU5Q480x360&pid=Local,https://www.bing.com/maps?cp=40.737266540527344%7E-73.98822784423828&lvl=17.0&q=Boucherie%20Union%20Square%20%2C%20225%20Park%20Ave%20S%2C%20New%20York%2C%20NY%2010003,40.73726654,-73.98822784,4.5,Yelp (1944),French restaurant,Closed · Opens 11:00,2026-08-26T07:03:59.327Z,https://www.boucherieus.com/,(212) 353-0200,"{""instagram"":""https://www.instagram.com/boucherie_us/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",-- No Data --,https://www.instagram.com/boucherie_us/,-- No Data --,"lagrande@boucherie.nyc,westvillage@boucherie.nyc,unionsquare@boucherie.nyc,petite@boucherie.nyc,contact_chicago@boucherieus.com,contact@boucherie.nyc,pr@thegroup.nyc,contact@thegroup.nyc,events@thegroup.nyc,contact_dc@boucherieus.com"
ypid:YN6F1D1503537F93BD,Dhaba Indian Cuisine,"108 Lexington Ave, New York, NY 10016",https://www.bing.com/th?id=OLC.qfdx0GNjYI2Qug480x360&pid=Local,https://www.bing.com/maps?cp=40.74239730834961%7E-73.98291778564453&lvl=17.0&q=Dhaba%20Indian%20Cuisine%20%2C%20108%20Lexington%20Ave%2C%20New%20York%2C%20NY%2010016,40.74239731,-73.98291779,3.5,Yelp (1671),Indian restaurant,Closed · Opens 11:00,2026-08-26T07:03:59.327Z,https://www.dhabanyc.com/,(212) 679-1284,"{""facebook"":""https://www.facebook.com/dhabanyc"",""instagram"":""https://www.instagram.com/dhabanewyork/""}",https://www.facebook.com/dhabanyc,https://www.instagram.com/dhabanewyork/,-- No Data --,info@dhabanyc.com
ypid:YN6A56926D69A6EEEA,Virgil's Real BBQ,"152 W 44th St, New York, NY 10036",https://www.bing.com/th?id=OLC.JGlwHHy36CHP2g480x360&pid=Local,https://www.bing.com/maps?cp=40.7568244934082%7E-73.985107421875&lvl=17.0&q=Virgil's%20Real%20BBQ%20%2C%20152%20W%2044th%20St%2C%20New%20York%2C%20NY%2010036,40.75682449,-73.98510742,3.5,Yelp (2136),Barbecue restaurant,Closed · Opens 08:00,2026-08-26T07:03:59.327Z,https://virgilsbbq.com/locations/times-square,(212) 921-9494,"{""youtube"":""https://www.youtube.com/user/virgilsbbq"",""twitter"":""https://www.twitter.com/virgilsrealbbq"",""instagram"":""https://www.instagram.com/virgilsrealbbq/"",""facebook"":""https://www.facebook.com/virgilsbbqlv/"",""tiktok"":""https://www.tiktok.com/@virgilsrealbbq""}",https://www.facebook.com/virgilsbbqlv/,https://www.instagram.com/virgilsrealbbq/,https://www.twitter.com/virgilsrealbbq,events@virgilsbbq.com
ypid:YNE31B7D57EDF00B23,L'Artusi,"228 W 10th St, New York, NY 10014",https://www.bing.com/th?id=OLC.6ccXfuIArtaI5g480x360&pid=Local,https://www.bing.com/maps?cp=40.73380661010742%7E-74.00514221191406&lvl=17.0&q=L'Artusi%20%2C%20228%20W%2010th%20St%2C%20New%20York%2C%20NY%2010014,40.73380661,-74.00514221,4.5,Yelp (2726),Italian restaurant,Closed · Opens 12:00,2026-08-26T07:03:59.327Z,http://lartusi.com/,(212) 255-5757,"{""facebook"":""https://www.facebook.com/lartusi/"",""instagram"":""https://instagram.com/lartusi"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/l-artusi-new-york?start=100"",""twitter"":""https://twitter.com/lartusi""}",https://www.facebook.com/lartusi/,https://instagram.com/lartusi,https://twitter.com/lartusi,"info@lartusi.com,marketing@lartusi.com,pood@lartusi.ee,privacy@aladin.co.kr,jose@lartusi.com,jen@lartusi.com"
ypid:YNB52F91D637E0C06D,Jongro BBQ,"22 W 32nd St, New York, NY 10001",https://www.bing.com/th?id=OLC.I6/vlMdTPUxAlA480x360&pid=Local,https://www.bing.com/maps?cp=40.747535705566406%7E-73.98694610595703&lvl=17.0&q=Jongro%20BBQ%20%2C%2022%20W%2032nd%20St%2C%20New%20York%2C%20NY%2010001,40.74753571,-73.98694611,4,Yelp (2843),Korean restaurant,Closed · Opens 11:30,2026-08-26T07:03:59.327Z,https://www.jongrobbqny.com/,(212) 473-2233,-- No Data --,-- No Data --,-- No Data --,-- No Data --,"2secondlean@gmail.com,tom@3rddigital.com,jongrobbq@gmail.com"
ypid:YN6B96F3D72A93C492,La Grande Boucherie,"145 W 53rd St, New York, NY 10019",https://www.bing.com/th?id=OLC.Ddnk/2mpxUzz3Q480x360&pid=Local,https://www.bing.com/maps?cp=40.762699127197266%7E-73.98091125488281&lvl=17.0&q=La%20Grande%20Boucherie%20%2C%20145%20W%2053rd%20St%2C%20New%20York%2C%20NY%2010019,40.76269913,-73.98091125,4.5,Yelp (4571),French restaurant,Closed · Opens 08:00,2026-08-26T07:03:59.327Z,https://www.boucherieus.com/,(212) 510-7714,"{""instagram"":""https://www.instagram.com/boucherie_us/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",-- No Data --,https://www.instagram.com/boucherie_us/,-- No Data --,"lagrande@boucherie.nyc,westvillage@boucherie.nyc,unionsquare@boucherie.nyc,petite@boucherie.nyc,contact_chicago@boucherieus.com,contact@boucherie.nyc,pr@thegroup.nyc,contact@thegroup.nyc,events@thegroup.nyc,contact_dc@boucherieus.com"
ypid:YNBFEFAD318C849FC2,GupShup,"115 E 18th St, New York, NY 10003",https://www.bing.com/th?id=OLC.u7GYAr/U5QfteA480x360&pid=Local,https://www.bing.com/maps?cp=40.736873626708984%7E-73.98761749267578&lvl=17.0&q=GupShup%20%2C%20115%20E%2018th%20St%2C%20New%20York%2C%20NY%2010003,40.73687363,-73.98761749,4,Yelp (907),Indian restaurant,Closed · Opens 17:00,2026-08-26T07:03:59.327Z,https://www.gupshupnyc.com/,(212) 518-7313,"{""facebook"":""https://www.facebook.com/gupshupnyc/"",""twitter"":""https://www.twitter.com/gupshupnyc/"",""instagram"":""https://www.instagram.com/reel/c4qo0sav5qc/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/gupshup-new-york?start=140""}",https://www.facebook.com/gupshupnyc/,https://www.instagram.com/reel/c4qo0sav5qc/,https://www.twitter.com/gupshupnyc/,"info@GupShupnyc.com,info@gupshupnyc.com,events@gupshupnyc.com"
ypid:YN34EFE7DF33D2A61C,Tony's Di Napoli,"147 W 43rd St, New York, NY 10036",https://www.bing.com/th?id=OLC.Y4zobRNVVbhUWw480x360&pid=Local,https://www.bing.com/maps?cp=40.75648498535156%7E-73.98538970947266&lvl=17.0&q=Tony's%20Di%20Napoli%20%2C%20147%20W%2043rd%20St%2C%20New%20York%2C%20NY%2010036,40.75648499,-73.98538971,4,Yelp (3058),Italian restaurant,Closed · Opens 11:30,2026-08-26T07:03:59.328Z,https://www.tonysnyc.com/,(212) 221-0100,"{""yelp"":""https://www.yelp.com/biz/tonys-di-napoli-new-york-4?start=20"",""instagram"":""https://instagram.com/tonysdinapoli"",""facebook"":""https://facebook.com/tonysdinapoli"",""tiktok"":""https://www.tiktok.com/@tonysdinapolinyc"",""twitter"":""https://www.twitter.com/tonysdinapoli""}",https://facebook.com/tonysdinapoli,https://instagram.com/tonysdinapoli,https://www.twitter.com/tonysdinapoli,"checkmybalance@tonysnyc.com,Smith@tonysnyc.com"
ypid:YN49A2B27BA5304651,Shake Shack Theater District,"691 8th Ave, New York, NY 10036",https://www.bing.com/th?id=OLC.4A5TB+AFTm2JUw480x360&pid=Local,https://www.bing.com/maps?cp=40.75839614868164%7E-73.98922729492188&lvl=17.0&q=Shake%20Shack%20Theater%20District%20%2C%20691%208th%20Ave%2C%20New%20York%2C%20NY%2010036,40.75839615,-73.98922729,4,Yelp (3157),Burgers restaurant,Closed · Opens 10:00,2026-08-26T07:03:59.328Z,https://www.shakeshack.com/location/theater-district-ny,(646) 435-0135,"{""instagram"":""https://www.instagram.com/shakeshack"",""twitter"":""https://twitter.com/shakeshack"",""facebook"":""https://www.facebook.com/shakeshack"",""youtube"":""https://www.youtube.com/user/shakeshack"",""linkedin"":""https://www.linkedin.com/company/shakeshack""}",https://www.facebook.com/shakeshack,https://www.instagram.com/shakeshack,https://twitter.com/shakeshack,"investor@shakeshack.com,procurement@shakeshack.com,mcastranova@shakeshack.com,shakeshack@edelmansmithfield.com,share@shakeshack.com,privacy@shakeshack.com,workday@shakeshack.com,kclark@shakeshack.com,social@shakeshack.com,legalnotices@shakeshack.com,commercial@namadr.com"
ypid:YNA6AD48C45B511CC6,Veselka,"144 2nd Ave, New York, NY 10003",https://www.bing.com/th?id=OLC.Bghku5K2l5gIdg480x360&pid=Local,https://www.bing.com/maps?cp=40.7290153503418%7E-73.98711395263672&lvl=17.0&q=Veselka%20%2C%20144%202nd%20Ave%2C%20New%20York%2C%20NY%2010003,40.72901535,-73.98711395,4,Yelp (3480),Ukrainian restaurant,Closed · Opens 09:00,2026-08-26T07:03:59.328Z,https://www.veselka.com/,(212) 228-9682,"{""facebook"":""https://www.facebook.com/settings/?tab=ads"",""twitter"":""https://help.twitter.com/en/safety-and-security/privacy-controls-for-tailored-ads"",""instagram"":""https://www.instagram.com/veselkanyc/"",""pinterest"":""https://help.pinterest.com/en/article/personalized-ads-on-pinterest"",""tiktok"":""https://www.tiktok.com/@veselkanyc?lang=en"",""yelp"":""https://www.yelp.com/biz/veselka-new-york?start=160""}",https://www.facebook.com/settings/?tab=ads,https://www.instagram.com/veselkanyc/,https://help.twitter.com/en/safety-and-security/privacy-controls-for-tailored-ads,"hello@veselka.com,privacy@aladin.co.kr,orders@veselka.com,info@veselka.com,tom@veselka.com,irena@veselka.com,registrar@veselkadancers.com,sales@microwestsoftware.com,name@cpsymbol.com"
